Fecha;Hora;Sistema;ETD;Detector;0-50 (km/h);50-80 (km/h);80-120 (km/h);120-255 (km/h);Velocidad media (km/h);0-6 (m);6-999 (m);Vehículos totales;
2025-10-17;24:00:00 - 24:30:00;GI-636;[GI-636] 252-ETD IRUN-PASAIA, GI-636 pk 2,600, GI-636 pk 4,500;Central IRUN;0;54;79;0;85,79;129;4;133;
2025-10-17;24:00:00 - 24:30:00;GI-636;[GI-636] 252-ETD IRUN-PASAIA, GI-636 pk 2,600, GI-636 pk 4,500;Lento PASAIA;0;110;63;0;77,75;163;10;173;
2025-10-17;24:00:00 - 24:30:00;N-638;[N-638] 128-ETD HONDARRIBIA-IRUN, N-638 pk 0,000, N-638 pk 1,000;Lento IRUN;0;47;27;1;78,6;72;3;75;
2025-10-17;24:00:00 - 24:30:00;N-638;[N-638] 128-ETD HONDARRIBIA-IRUN, N-638 pk 0,000, N-638 pk 1,000;Lento HONDARRIBIA;0;40;9;0;71,43;49;0;49;
2025-10-17;24:00:00 - 24:30:00;GI-2132;[GI-2132] 71-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 1,000, GI-2132 pk 2,500;Lento ASTIGARRAGA;2;33;1;0;63,75;34;2;36;
2025-10-17;24:00:00 - 24:30:00;GI-2132;[GI-2132] 71-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 1,000, GI-2132 pk 2,500;Lento LASARTE-ORIA;3;37;4;0;65,45;44;0;44;
2025-10-17;24:00:00 - 24:30:00;N-634;[N-634] 106-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 58,200, N-634 pk 60,700;Lento SANTANDER;0;46;3;0;67,14;46;3;49;
2025-10-17;24:00:00 - 24:30:00;N-634;[N-634] 106-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 58,200, N-634 pk 60,700;Lento SAN SEBASTIÁN;2;33;2;0;64,73;36;1;37;
2025-10-17;24:00:00 - 24:30:00;GI-20;[GI-20] 117-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 5,000, GI-20 pk 7,000;Central USURBIL, AP-8;0;28;53;1;88,54;82;0;82;
2025-10-17;24:00:00 - 24:30:00;GI-20;[GI-20] 117-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 5,000, GI-20 pk 7,000;Lento USURBIL, AP-8;0;59;88;1;86,32;142;6;148;
2025-10-17;24:00:00 - 24:30:00;GI-20;[GI-20] 117-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 5,000, GI-20 pk 7,000;Lento ERRENTERIA AP-8;0;7;44;1;96,06;52;0;52;
2025-10-17;24:00:00 - 24:30:00;GI-20;[GI-20] 117-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 5,000, GI-20 pk 7,000;Rápido USURBIL, AP-8;0;37;55;1;86,51;91;2;93;
2025-10-17;24:00:00 - 24:30:00;GI-20;[GI-20] 117-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 5,000, GI-20 pk 7,000;Rápido ERRENTERIA AP-8;0;0;15;2;104,71;17;0;17;
2025-10-17;24:00:00 - 24:30:00;GI-20;[GI-20] 117-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 5,000, GI-20 pk 7,000;Central ERRENTERIA AP-8;0;40;113;1;91,17;149;5;154;
2025-10-17;24:00:00 - 24:30:00;N-634;[N-634] 317-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 62,000, N-634 pk 65,900;Lento SAN SEBASTIÁN;0;10;9;0;81,58;19;0;19;
2025-10-17;24:00:00 - 24:30:00;N-634;[N-634] 317-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 62,000, N-634 pk 65,900;Central SANTANDER;0;1;3;0;91,25;4;0;4;
2025-10-17;24:00:00 - 24:30:00;N-634;[N-634] 317-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 62,000, N-634 pk 65,900;Lento SANTANDER;0;9;15;0;86,88;23;1;24;
2025-10-17;24:00:00 - 24:30:00;GI-2135;[GI-2135] 48-ETD NAVARRA-TOLOSA, GI-2135 pk 2,300, GI-2135 pk 11,200;Lento TOLOSA;1;10;0;0;61,36;11;0;11;
2025-10-17;24:00:00 - 24:30:00;GI-2135;[GI-2135] 48-ETD NAVARRA-TOLOSA, GI-2135 pk 2,300, GI-2135 pk 11,200;Lento NAVARRA;0;5;0;0;65;5;0;5;
2025-10-17;24:30:00 - 00:00:00;GI-3591;[GI-3591] 206-ETD ARANTZAZU-OÑATI, GI-3591 pk 0,000, GI-3591 pk 2,900;Lento OÑATI;1;0;0;0;25;1;0;1;
2025-10-17;24:30:00 - 00:00:00;GI-3591;[GI-3591] 206-ETD ARANTZAZU-OÑATI, GI-3591 pk 0,000, GI-3591 pk 2,900;Lento ARANTZAZU;2;0;0;0;25;2;0;2;
2025-10-17;24:30:00 - 00:00:00;GI-3630;[GI-3630] 190-ETD ASTEASU-ANOETA, GI-3630 pk 0,000, GI-3630 pk 9,000;Lento ANOETA;1;1;0;0;45;2;0;2;
2025-10-17;24:30:00 - 00:00:00;GI-3630;[GI-3630] 190-ETD ASTEASU-ANOETA, GI-3630 pk 0,000, GI-3630 pk 9,000;Lento ASTEASU;4;1;0;0;33;5;0;5;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Central PASAIA;0;34;68;3;89,81;98;7;105;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Rápido PASAIA;0;0;5;2;111,43;7;0;7;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Rápido IRUN;0;1;11;0;97,08;12;0;12;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Lento PASAIA;0;28;24;1;82,26;47;6;53;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Lento IRUN;1;35;17;1;76,67;47;7;54;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Central IRUN;0;10;36;1;93,4;43;4;47;
2025-10-17;24:30:00 - 00:00:00;GI-2630;[GI-2630] 9259-ETD URRETXU-BERGARA, GI-2630 pk 0,200, GI-2630 pk 3,600;Lento URRETXU;0;22;19;1;82,62;40;2;42;
2025-10-17;24:30:00 - 00:00:00;GI-2630;[GI-2630] 9259-ETD URRETXU-BERGARA, GI-2630 pk 0,200, GI-2630 pk 3,600;Lento BERGARA;0;11;10;0;81,67;19;2;21;
2025-10-17;24:30:00 - 00:00:00;GI-40;[GI-40] 287-ETD ROTONDA GARBERA-A LA GI-41, GI-40 pk 0,000, GI-40 pk 1,900;Central A LA GI-41;0;6;21;1;93,93;26;2;28;
2025-10-17;24:30:00 - 00:00:00;GI-40;[GI-40] 287-ETD ROTONDA GARBERA-A LA GI-41, GI-40 pk 0,000, GI-40 pk 1,900;Lento A LA GI-41;4;87;20;0;69,86;101;10;111;
2025-10-17;24:30:00 - 00:00:00;GI-40;[GI-40] 287-ETD ROTONDA GARBERA-A LA GI-41, GI-40 pk 0,000, GI-40 pk 1,900;Central ROTONDA GARBERA;1;5;7;0;80,77;13;0;13;
2025-10-17;24:30:00 - 00:00:00;GI-40;[GI-40] 287-ETD ROTONDA GARBERA-A LA GI-41, GI-40 pk 0,000, GI-40 pk 1,900;Lento ROTONDA GARBERA;1;81;14;0;69,69;91;5;96;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 116-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 9,800, GI-20 pk 10,900;Rápido ERRENTERIA AP-8;0;28;0;0;65;28;0;28;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 116-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 9,800, GI-20 pk 10,900;Lento ERRENTERIA AP-8;8;57;0;0;60,08;65;0;65;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 116-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 9,800, GI-20 pk 10,900;Central ERRENTERIA AP-8;9;171;2;0;63,41;175;7;182;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 116-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 9,800, GI-20 pk 10,900;Central USURBIL, AP-8;0;27;85;5;93,63;111;6;117;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 116-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 9,800, GI-20 pk 10,900;Rápido USURBIL, AP-8;0;5;28;7;102,63;37;3;40;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 116-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 9,800, GI-20 pk 10,900;Lento USURBIL, AP-8;1;72;58;2;81,09;130;3;133;
2025-10-17;24:30:00 - 00:00:00;GI-2632;[GI-2632] 9159-ETD BEASAIN-BIZKAIA, GI-2632 pk 14,100, GI-2632 pk 17,200;Lento BIZKAIA;2;2;0;0;45;4;0;4;
2025-10-17;24:30:00 - 00:00:00;GI-2632;[GI-2632] 9159-ETD BEASAIN-BIZKAIA, GI-2632 pk 14,100, GI-2632 pk 17,200;Lento BEASAIN;1;1;0;0;45;2;0;2;
2025-10-17;24:30:00 - 00:00:00;GI-631;[GI-631] 158-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 13,500, GI-631 pk 19,000;Lento ZUMAIA;12;53;0;0;57,62;61;4;65;
2025-10-17;24:30:00 - 00:00:00;GI-631;[GI-631] 158-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 13,500, GI-631 pk 19,000;Lento ZUMARRAGA;16;46;2;0;56,09;63;1;64;
2025-10-17;24:30:00 - 00:00:00;GI-2634;[GI-2634] 131-ETD TOLOSA-ELGOIBAR, GI-2634 pk 28,800, GI-2634 pk 38,800;Lento TOLOSA;0;10;15;1;88,08;25;1;26;
2025-10-17;24:30:00 - 00:00:00;GI-2634;[GI-2634] 131-ETD TOLOSA-ELGOIBAR, GI-2634 pk 28,800, GI-2634 pk 38,800;Lento ELGOIBAR;0;8;23;0;90,97;31;0;31;
2025-10-17;24:30:00 - 00:00:00;N-I;[N-I] 12-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 436,800, N-I pk 444,700;Lento LASARTE-ORIA;0;12;159;17;101,38;155;33;188;
2025-10-17;24:30:00 - 00:00:00;N-I;[N-I] 12-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 436,800, N-I pk 444,700;Central LASARTE-ORIA;0;1;20;8;109,83;28;1;29;
2025-10-17;24:30:00 - 00:00:00;N-I;[N-I] 12-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 436,800, N-I pk 444,700;Central VITORIA-GASTEIZ;0;6;21;4;98,39;29;2;31;
2025-10-17;24:30:00 - 00:00:00;N-I;[N-I] 12-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 436,800, N-I pk 444,700;Lento VITORIA-GASTEIZ;0;21;95;2;94,45;86;32;118;
2025-10-17;24:30:00 - 00:00:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Lento BERGARA;0;3;43;7;103,3;49;4;53;
2025-10-17;24:30:00 - 00:00:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Central BEASAIN;0;0;3;1;110;4;0;4;
2025-10-17;24:30:00 - 00:00:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Lento BEASAIN;0;3;42;10;105,36;51;4;55;
2025-10-17;24:30:00 - 00:00:00;AP-636;[AP-636] 170-ETD BEASAIN-BERGARA, AP-636 pk 2,800, AP-636 pk 5,000;Central BERGARA;0;0;2;3;124;5;0;5;
2025-10-17;24:30:00 - 00:00:00;N-I;[N-I] 96-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 444,700, N-I pk 447,700;Central VITORIA-GASTEIZ;0;0;15;1;102,5;15;1;16;
2025-10-17;24:30:00 - 00:00:00;N-I;[N-I] 96-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 444,700, N-I pk 447,700;Lento VITORIA-GASTEIZ;0;13;97;3;97,04;81;32;113;
2025-10-17;24:30:00 - 00:00:00;N-I;[N-I] 96-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 444,700, N-I pk 447,700;Lento LASARTE-ORIA;0;52;135;1;90,53;156;32;188;
2025-10-17;24:30:00 - 00:00:00;N-I;[N-I] 96-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 444,700, N-I pk 447,700;Central LASARTE-ORIA;0;2;60;4;101,36;63;3;66;
2025-10-17;24:30:00 - 00:00:00;GI-2132;[GI-2132] 93-ETD ASTIGARRAGA-ERRENTERIA, GI-2132 pk 10,100, GI-2132 pk 15,200;Lento ASTIGARRAGA;0;13;6;1;79,25;15;5;20;
2025-10-17;24:30:00 - 00:00:00;GI-2132;[GI-2132] 93-ETD ASTIGARRAGA-ERRENTERIA, GI-2132 pk 10,100, GI-2132 pk 15,200;Lento ERRENTERIA;0;13;2;0;69,67;6;9;15;
2025-10-17;24:30:00 - 00:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Lento ANDOAIN;0;16;33;1;89,6;26;24;50;
2025-10-17;24:30:00 - 00:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Central ANDOAIN;0;8;89;17;103,51;103;11;114;
2025-10-17;24:30:00 - 00:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Rápido ANDOAIN;0;0;13;3;107,5;15;1;16;
2025-10-17;24:30:00 - 00:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Lento SAN SEBASTIÁN;0;3;20;1;97,29;21;3;24;
2025-10-17;24:30:00 - 00:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Central SAN SEBASTIÁN;0;6;141;16;102,64;132;31;163;
2025-10-17;24:30:00 - 00:00:00;GI-40;[GI-40] 316-ETD ENLACE HOSPITAL-A LA GI-20, GI-40 pk 3,000, GI-40 pk 3,800;Lento A LA GI-20;0;12;25;0;88,65;35;2;37;
2025-10-17;24:30:00 - 00:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Rápido SAN SEBASTIÁN;0;0;13;21;124,71;32;2;34;
2025-10-17;24:30:00 - 00:00:00;GI-40;[GI-40] 316-ETD ENLACE HOSPITAL-A LA GI-20, GI-40 pk 3,000, GI-40 pk 3,800;Central A LA GI-20;0;3;6;2;97,73;11;0;11;
2025-10-17;24:30:00 - 00:00:00;GI-40;[GI-40] 316-ETD ENLACE HOSPITAL-A LA GI-20, GI-40 pk 3,000, GI-40 pk 3,800;Lento ENLACE HOSPITAL;0;5;47;1;97,45;51;2;53;
2025-10-17;24:30:00 - 00:00:00;GI-40;[GI-40] 316-ETD ENLACE HOSPITAL-A LA GI-20, GI-40 pk 3,000, GI-40 pk 3,800;Central ENLACE HOSPITAL;0;0;3;0;100;2;1;3;
2025-10-17;24:30:00 - 00:00:00;N-634;[N-634] 104-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 0,100, N-634 pk 4,000;Lento SANTANDER;1;39;1;1;66,67;39;3;42;
2025-10-17;24:30:00 - 00:00:00;N-634;[N-634] 104-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 0,100, N-634 pk 4,000;Lento SAN SEBASTIÁN;12;37;7;0;60,8;54;2;56;
2025-10-17;24:30:00 - 00:00:00;N-638;[N-638] 118-ETD HONDARRIBIA-IRUN, N-638 pk 1,000, N-638 pk 2,400;Lento IRUN;2;91;12;0;68,24;102;3;105;
2025-10-17;24:30:00 - 00:00:00;N-638;[N-638] 118-ETD HONDARRIBIA-IRUN, N-638 pk 1,000, N-638 pk 2,400;Lento HONDARRIBIA;23;93;5;0;58,84;120;1;121;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 84-ETD IRUN-PASAIA, GI-636 pk 9,500, GI-636 pk 12,500;Lento PASAIA;2;96;20;0;70,25;108;10;118;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 84-ETD IRUN-PASAIA, GI-636 pk 9,500, GI-636 pk 12,500;Central PASAIA;0;50;28;1;78,35;78;1;79;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 84-ETD IRUN-PASAIA, GI-636 pk 9,500, GI-636 pk 12,500;Lento IRUN;1;78;22;0;72,23;96;5;101;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 84-ETD IRUN-PASAIA, GI-636 pk 9,500, GI-636 pk 12,500;Central IRUN;1;33;17;1;77,12;51;1;52;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 253-ETD IRUN-PASAIA, GI-636 pk 2,100, GI-636 pk 2,600;Lento IRUN;2;88;66;1;79,68;152;5;157;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 253-ETD IRUN-PASAIA, GI-636 pk 2,100, GI-636 pk 2,600;Central IRUN;0;7;38;2;96,49;46;1;47;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 253-ETD IRUN-PASAIA, GI-636 pk 2,100, GI-636 pk 2,600;Lento PASAIA;7;139;87;2;77,4;222;13;235;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 253-ETD IRUN-PASAIA, GI-636 pk 2,100, GI-636 pk 2,600;Central PASAIA;0;3;14;1;96,39;18;0;18;
2025-10-17;24:30:00 - 00:00:00;N-I;[N-I] 30-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 405,500, N-I pk 412,500;Lento VITORIA-GASTEIZ;0;12;65;1;95,13;49;29;78;
2025-10-17;24:30:00 - 00:00:00;N-I;[N-I] 30-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 405,500, N-I pk 412,500;Central VITORIA-GASTEIZ;0;0;8;3;110,91;10;1;11;
2025-10-17;24:30:00 - 00:00:00;N-I;[N-I] 30-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 405,500, N-I pk 412,500;Central LASARTE-ORIA;0;3;10;1;95,36;10;4;14;
2025-10-17;24:30:00 - 00:00:00;N-I;[N-I] 30-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 405,500, N-I pk 412,500;Lento LASARTE-ORIA;11;18;23;1;73,3;26;27;53;
2025-10-17;24:30:00 - 00:00:00;N-636;[N-636] 133-ETD BIZKAIA-BERGARA, N-636 pk 29,700, N-636 pk 34,000;Lento BIZKAIA;0;13;1;0;67,5;13;1;14;
2025-10-17;24:30:00 - 00:00:00;N-636;[N-636] 133-ETD BIZKAIA-BERGARA, N-636 pk 29,700, N-636 pk 34,000;Lento BERGARA;0;15;2;0;69,12;16;1;17;
2025-10-17;24:30:00 - 00:00:00;GI-2132;[GI-2132] 119-ETD ASTIGARRAGA-LASARTE-ORIA, GI-2132 pk 2,500, GI-2132 pk 5,200;Lento ASTIGARRAGA;1;16;3;0;68,25;20;0;20;
2025-10-17;24:30:00 - 00:00:00;GI-2132;[GI-2132] 119-ETD ASTIGARRAGA-LASARTE-ORIA, GI-2132 pk 2,500, GI-2132 pk 5,200;Lento LASARTE-ORIA;1;61;5;0;67,01;66;1;67;
2025-10-17;24:30:00 - 00:00:00;A-15;[A-15] 315-ETD SAN SEBASTIÁN-N-I BAZKARDO, A-15 pk 158,700, A-15 pk 162,100;Central SAN SEBASTIÁN;0;11;95;14;101,46;93;27;120;
2025-10-17;24:30:00 - 00:00:00;A-15;[A-15] 315-ETD SAN SEBASTIÁN-N-I BAZKARDO, A-15 pk 158,700, A-15 pk 162,100;Lento SAN SEBASTIÁN;0;6;46;7;101,19;52;7;59;
2025-10-17;24:30:00 - 00:00:00;A-15;[A-15] 315-ETD SAN SEBASTIÁN-N-I BAZKARDO, A-15 pk 158,700, A-15 pk 162,100;Lento N-I BAZKARDO;1;37;73;4;89,48;81;34;115;
2025-10-17;24:30:00 - 00:00:00;A-15;[A-15] 315-ETD SAN SEBASTIÁN-N-I BAZKARDO, A-15 pk 158,700, A-15 pk 162,100;Central N-I BAZKARDO;0;1;15;2;102,5;16;2;18;
2025-10-17;24:30:00 - 00:00:00;N-634;[N-634] 40-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 22,800, N-634 pk 27,700;Lento SAN SEBASTIÁN;1;26;2;0;66,03;28;1;29;
2025-10-17;24:30:00 - 00:00:00;N-634;[N-634] 40-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 22,800, N-634 pk 27,700;Lento SANTANDER;1;19;2;0;66,36;21;1;22;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 102-ETD PASAIA-PTE. BEHOBIA, GI-636 pk 15,300, GI-636 pk 17,000;Lento PASAIA;26;37;2;0;50,08;58;7;65;
2025-10-17;24:30:00 - 00:00:00;GI-636;[GI-636] 102-ETD PASAIA-PTE. BEHOBIA, GI-636 pk 15,300, GI-636 pk 17,000;Lento PTE. BEHOBIA;33;21;2;0;42,68;50;6;56;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 250-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 10,900, GI-20 pk 13,200;Lento ERRENTERIA AP-8;1;70;92;2;85,18;160;5;165;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 250-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 10,900, GI-20 pk 13,200;Central ERRENTERIA AP-8;0;10;74;2;96,86;84;2;86;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 250-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 10,900, GI-20 pk 13,200;Rápido ERRENTERIA AP-8;0;0;6;1;105,71;7;0;7;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 250-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 10,900, GI-20 pk 13,200;Lento USURBIL, AP-8;1;81;55;1;79,2;132;6;138;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 250-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 10,900, GI-20 pk 13,200;Central USURBIL, AP-8;0;12;51;0;93,33;56;7;63;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 250-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 10,900, GI-20 pk 13,200;Rápido USURBIL, AP-8;0;0;22;3;104,8;25;0;25;
2025-10-17;24:30:00 - 00:00:00;N-121-A;[N-121-A] 295-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 74,500, N-121-A pk 75,000;Central NAVARRA;29;4;0;0;29,85;29;4;33;
2025-10-17;24:30:00 - 00:00:00;N-121-A;[N-121-A] 295-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 74,500, N-121-A pk 75,000;Lento BEHOBIA, GI-636;31;10;0;0;34,76;38;3;41;
2025-10-17;24:30:00 - 00:00:00;N-121-A;[N-121-A] 295-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 74,500, N-121-A pk 75,000;Central BEHOBIA, GI-636;4;9;0;0;52,69;13;0;13;
2025-10-17;24:30:00 - 00:00:00;N-121-A;[N-121-A] 295-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 74,500, N-121-A pk 75,000;Lento NAVARRA;29;2;0;0;27,58;27;4;31;
2025-10-17;24:30:00 - 00:00:00;GI-2132;[GI-2132] 9101-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 0,000, GI-2132 pk 0,500;Lento ASTIGARRAGA;1;40;9;0;70,5;49;1;50;
2025-10-17;24:30:00 - 00:00:00;GI-2132;[GI-2132] 9101-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 0,000, GI-2132 pk 0,500;Central LASARTE-ORIA;0;16;5;0;73,33;20;1;21;
2025-10-17;24:30:00 - 00:00:00;GI-2132;[GI-2132] 9101-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 0,000, GI-2132 pk 0,500;Lento LASARTE-ORIA;1;0;0;0;25;1;0;1;
2025-10-17;24:30:00 - 00:00:00;GI-627;[GI-627] 52-ETD ARABA-EIBAR, GI-627 pk 19,300, GI-627 pk 27,200;Lento ARABA;2;2;0;0;45;4;0;4;
2025-10-17;24:30:00 - 00:00:00;GI-627;[GI-627] 52-ETD ARABA-EIBAR, GI-627 pk 19,300, GI-627 pk 27,200;Lento EIBAR;1;1;0;0;45;2;0;2;
2025-10-17;24:30:00 - 00:00:00;GI-3321;[GI-3321] 62-ETD ALTO AZKARATE-ELGOIBAR, GI-3321 pk 0,000, GI-3321 pk 5,400;Lento ELGOIBAR;1;2;0;0;51,67;3;0;3;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 248-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 13,200, GI-20 pk 13,800;Lento ERRENTERIA AP-8;0;10;74;2;96,86;84;2;86;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 248-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 13,200, GI-20 pk 13,800;Lento USURBIL, AP-8;0;12;51;0;93,33;56;7;63;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 248-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 13,200, GI-20 pk 13,800;Central USURBIL, AP-8;0;0;22;3;104,8;25;0;25;
2025-10-17;24:30:00 - 00:00:00;GI-20;[GI-20] 248-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 13,200, GI-20 pk 13,800;Central ERRENTERIA AP-8;0;0;6;1;105,71;7;0;7;
2025-10-17;24:30:00 - 00:00:00;GI-627;[GI-627] 9211-ETD ARABA-EIBAR, GI-627 pk 51,400, GI-627 pk 56,300;Lento EIBAR;0;9;6;0;79;15;0;15;
2025-10-17;24:30:00 - 00:00:00;GI-627;[GI-627] 9211-ETD ARABA-EIBAR, GI-627 pk 51,400, GI-627 pk 56,300;Central ARABA;0;2;8;1;97,27;9;2;11;
2025-10-17;24:30:00 - 00:00:00;GI-627;[GI-627] 9211-ETD ARABA-EIBAR, GI-627 pk 51,400, GI-627 pk 56,300;Lento ARABA;0;2;5;1;96,25;8;0;8;
2025-10-17;24:30:00 - 00:00:00;N-634;[N-634] 45-ETD SANTANDER-SAN SEBASTIÁN, N-634 pk 54,000, N-634 pk 57,600;Lento SANTANDER;4;38;4;0;64,57;46;0;46;
2025-10-17;24:30:00 - 00:00:00;N-634;[N-634] 45-ETD SANTANDER-SAN SEBASTIÁN, N-634 pk 54,000, N-634 pk 57,600;Lento SAN SEBASTIÁN;6;24;2;0;59,69;30;2;32;
